Zeit;Kanal A
(ms);(V)

-496,56996764;0,79739790
-496,55996764;0,75049210
-496,54996764;0,75049210
-496,53996764;0,79739790
-496,52996764;0,79739790
-496,51996764;0,75049210
-496,50996764;0,75049210
-496,49996764;0,79739790
-496,48996765;0,79739790
-496,47996765;0,75049210
-496,46996765;0,79739790
-496,45996765;0,75049210
-496,44996765;0,75049210
-496,43996765;0,79739790
-496,42996765;0,75049210
-496,41996765;0,75049210
-496,40996765;0,75049210
-496,39996765;0,79739790
-496,38996765;0,79739790
-496,37996765;0,79739790
-496,36996765;0,79739790
-496,35996765;0,75049210
-496,34996765;0,79739790
-496,33996765;0,75049210
-496,32996765;0,79739790
-496,31996765;0,79739790
-496,30996765;0,79739790
-496,29996765;0,79739790
-496,28996765;0,75049210
-496,27996765;0,75049210
-496,26996765;0,79739790
-496,25996765;0,79739790
-496,24996765;0,75049210
-496,23996765;0,79739790
-496,22996765;0,79739790
-496,21996765;0,75049210
-496,20996765;0,79739790
-496,19996765;0,79739790
-496,18996765;0,75049210
-496,17996765;0,75049210
-496,16996765;0,79739790
-496,15996765;0,75049210
-496,14996765;0,75049210
-496,13996765;0,75049210
-496,12996765;0,75049210
-496,11996765;0,79739790
-496,10996765;0,75049210
-496,09996766;0,75049210
-496,08996766;0,75049210
-496,07996766;0,79739790
-496,06996766;0,75049210
-496,05996766;0,79739790
-496,04996766;0,79739790
-496,03996766;0,75049210
-496,02996766;0,75049210
-496,01996766;0,79739790
-496,00996766;0,79739790
-495,99996766;0,75049210
-495,98996766;0,79739790
-495,97996766;0,75049210
-495,96996766;0,79739790
-495,95996766;0,79739790
-495,94996766;0,75049210
-495,93996766;0,75049210
-495,92996766;0,75049210
-495,91996766;0,75049210
-495,90996766;0,79739790
-495,89996766;0,75049210
-495,88996766;0,79739790
-495,87996766;0,75049210
-495,86996766;0,75049210
-495,85996766;0,75049210
-495,84996766;0,79739790
-495,83996766;0,79739790
-495,82996766;0,79739790
-495,81996766;0,75049210
-495,80996766;0,75049210
-495,79996766;0,75049210
-495,78996766;0,79739790
-495,77996766;0,79739790
-495,76996766;0,79739790
-495,75996766;0,75049210
-495,74996766;0,75049210
-495,73996766;0,75049210
-495,72996766;0,79739790
-495,71996766;0,75049210
-495,70996766;0,79739790
-495,69996767;0,79739790
-495,68996767;0,75049210
-495,67996767;0,75049210
-495,66996767;0,75049210
-495,65996767;0,75049210
-495,64996767;0,75049210
-495,63996767;0,75049210
-495,62996767;0,75049210
-495,61996767;0,75049210
-495,60996767;0,75049210
-495,59996767;0,79739790
-495,58996767;0,79739790
-495,57996767;0,75049210
-495,56996767;0,75049210
-495,55996767;0,79739790
-495,54996767;0,79739790
-495,53996767;0,75049210
-495,52996767;0,75049210
-495,51996767;0,75049210
-495,50996767;0,79739790
-495,49996767;0,75049210
-495,48996767;0,79739790
-495,47996767;0,75049210
-495,46996767;0,75049210
-495,45996767;0,75049210
-495,44996767;0,75049210
