Zeit;Kanal A
(ms);(V)

-495,84001369;0,89013280
-495,83001369;0,89013280
-495,82001369;0,89013280
-495,81001369;0,89013280
-495,80001369;0,89013280
-495,79001369;0,89013280
-495,78001369;0,84322710
-495,77001369;0,84322710
-495,76001369;0,89013280
-495,75001369;0,93688480
-495,74001369;0,89013280
-495,73001369;0,89013280
-495,72001369;0,89013280
-495,71001369;0,89013280
-495,70001369;0,89013280
-495,69001369;0,89013280
-495,68001369;0,89013280
-495,67001369;0,89013280
-495,66001369;0,89013280
-495,65001369;0,89013280
-495,64001369;0,89013280
-495,63001369;0,89013280
-495,62001369;0,89013280
-495,61001369;0,93688480
-495,60001369;0,93688480
-495,59001369;0,89013280
-495,58001369;0,93688480
-495,57001369;0,89013280
-495,56001369;0,89013280
-495,55001369;0,89013280
-495,54001369;0,89013280
-495,53001369;0,84322710
-495,52001369;0,89013280
-495,51001369;0,89013280
-495,50001369;0,89013280
-495,49001369;0,89013280
-495,48001369;0,89013280
-495,47001370;0,89013280
-495,46001370;0,89013280
-495,45001370;0,89013280
-495,44001370;0,89013280
-495,43001370;0,89013280
-495,42001370;0,89013280
-495,41001370;0,89013280
-495,40001370;0,84322710
-495,39001370;0,89013280
-495,38001370;0,84322710
-495,37001370;0,89013280
-495,36001370;0,89013280
-495,35001370;0,89013280
-495,34001370;0,89013280
-495,33001370;0,89013280
-495,32001370;0,89013280
-495,31001370;0,89013280
-495,30001370;0,93688480
-495,29001370;0,89013280
-495,28001370;0,89013280
-495,27001370;0,89013280
-495,26001370;0,89013280
-495,25001370;0,89013280
-495,24001370;0,89013280
-495,23001370;0,84322710
-495,22001370;0,89013280
-495,21001370;0,89013280
-495,20001370;0,89013280
-495,19001370;0,89013280
-495,18001370;0,89013280
-495,17001370;0,93688480
-495,16001370;0,89013280
-495,15001370;0,89013280
-495,14001370;0,89013280
-495,13001370;0,89013280
-495,12001370;0,89013280
-495,11001370;0,89013280
-495,10001370;0,89013280
-495,09001370;0,89013280
-495,08001370;0,89013280
-495,07001371;0,89013280
-495,06001371;0,89013280
-495,05001371;0,89013280
-495,04001371;0,89013280
-495,03001371;0,93688480
-495,02001371;0,89013280
-495,01001371;0,84322710
-495,00001371;0,84322710
-494,99001371;0,89013280
-494,98001371;0,89013280
-494,97001371;0,89013280
-494,96001371;0,89013280
-494,95001371;0,89013280
-494,94001371;0,89013280
-494,93001371;0,89013280
-494,92001371;0,89013280
-494,91001371;0,89013280
-494,90001371;0,89013280
-494,89001371;0,84322710
-494,88001371;0,89013280
-494,87001371;0,89013280
-494,86001371;0,89013280
-494,85001371;0,89013280
-494,84001371;0,93688480
-494,83001371;0,89013280
-494,82001371;0,89013280
-494,81001371;0,89013280
-494,80001371;0,89013280
-494,79001371;0,89013280
-494,78001371;0,89013280
-494,77001371;0,89013280
-494,76001371;0,84322710
-494,75001371;0,89013280
-494,74001371;0,89013280
-494,73001371;0,89013280
-494,72001371;0,89013280
-494,71001371;0,89013280
-494,70001371;0,93688480
-494,69001371;0,89013280
-494,68001371;0,89013280
-494,67001372;0,93688480
-494,66001372;0,89013280
-494,65001372;0,89013280
-494,64001372;0,89013280
-494,63001372;0,89013280
-494,62001372;0,89013280
-494,61001372;0,89013280
-494,60001372;0,89013280
-494,59001372;0,89013280
-494,58001372;0,89013280
-494,57001372;0,93688480
-494,56001372;0,89013280
-494,55001372;0,84322710
-494,54001372;0,89013280
-494,53001372;0,89013280
-494,52001372;0,84322710
-494,51001372;0,89013280
-494,50001372;0,89013280
-494,49001372;0,84322710
-494,48001372;0,89013280
-494,47001372;0,93688480
-494,46001372;0,93688480
-494,45001372;0,89013280
-494,44001372;0,89013280
-494,43001372;0,89013280
-494,42001372;0,89013280
-494,41001372;0,89013280
-494,40001372;0,93688480
-494,39001372;0,89013280
-494,38001372;0,89013280
-494,37001372;0,89013280
-494,36001372;0,89013280
-494,35001372;0,93688480
-494,34001372;0,89013280
-494,33001372;0,89013280
-494,32001372;0,89013280
-494,31001372;0,89013280
-494,30001372;0,89013280
-494,29001372;0,89013280
-494,28001373;0,89013280
-494,27001373;0,89013280
-494,26001373;0,89013280
-494,25001373;0,89013280
-494,24001373;0,89013280
-494,23001373;0,89013280
-494,22001373;0,89013280
-494,21001373;0,89013280
-494,20001373;0,93688480
-494,19001373;0,89013280
-494,18001373;0,89013280
-494,17001373;0,89013280
-494,16001373;0,89013280
-494,15001373;0,89013280
-494,14001373;0,89013280
-494,13001373;0,89013280
-494,12001373;0,89013280
-494,11001373;0,89013280
-494,10001373;0,89013280
-494,09001373;0,89013280
-494,08001373;0,89013280
-494,07001373;0,89013280
-494,06001373;0,89013280
-494,05001373;0,89013280
-494,04001373;0,89013280
-494,03001373;0,84322710
-494,02001373;0,89013280
-494,01001373;0,89013280
-494,00001373;0,84322710
-493,99001373;0,89013280
-493,98001373;0,89013280
-493,97001373;0,89013280
-493,96001373;0,89013280
-493,95001373;0,89013280
-493,94001373;0,89013280
-493,93001373;0,89013280
-493,92001373;0,89013280
-493,91001373;0,89013280
-493,90001373;0,89013280
-493,89001373;0,89013280
-493,88001374;0,89013280
-493,87001374;0,84322710
-493,86001374;0,89013280
-493,85001374;0,89013280
-493,84001374;0,89013280
-493,83001374;0,89013280
-493,82001374;0,89013280
-493,81001374;0,89013280
-493,80001374;0,89013280
-493,79001374;0,89013280
-493,78001374;0,89013280
-493,77001374;0,89013280
-493,76001374;0,89013280
-493,75001374;0,89013280
-493,74001374;0,89013280
-493,73001374;0,89013280
-493,72001374;0,89013280
-493,71001374;0,93688480
-493,70001374;0,89013280
-493,69001374;0,89013280
-493,68001374;0,89013280
-493,67001374;0,89013280
-493,66001374;0,89013280
-493,65001374;0,89013280
-493,64001374;0,89013280
-493,63001374;0,89013280
-493,62001374;0,89013280
-493,61001374;0,93688480
-493,60001374;0,84322710
-493,59001374;0,89013280
-493,58001374;0,89013280
-493,57001374;0,89013280
-493,56001374;0,89013280
-493,55001374;0,84322710
-493,54001374;0,89013280
-493,53001374;0,89013280
-493,52001374;0,89013280
-493,51001374;0,89013280
-493,50001374;0,89013280
-493,49001375;0,89013280
-493,48001375;0,84322710
-493,47001375;0,89013280
-493,46001375;0,89013280
-493,45001375;0,89013280
-493,44001375;0,89013280
-493,43001375;0,89013280
-493,42001375;0,89013280
-493,41001375;0,89013280
-493,40001375;0,89013280
-493,39001375;0,89013280
-493,38001375;0,89013280
-493,37001375;0,84322710
-493,36001375;0,89013280
-493,35001375;0,89013280
-493,34001375;0,89013280
-493,33001375;0,89013280
-493,32001375;0,89013280
-493,31001375;0,89013280
-493,30001375;0,89013280
-493,29001375;0,89013280
-493,28001375;0,89013280
-493,27001375;0,89013280
-493,26001375;0,89013280
-493,25001375;0,89013280
-493,24001375;0,89013280
-493,23001375;0,89013280
-493,22001375;0,89013280
-493,21001375;0,89013280
-493,20001375;0,84322710
-493,19001375;0,89013280
-493,18001375;0,89013280
-493,17001375;0,89013280
-493,16001375;0,89013280
-493,15001375;0,89013280
-493,14001375;0,89013280
-493,13001375;0,89013280
-493,12001375;0,89013280
-493,11001375;0,89013280
-493,10001375;0,89013280
-493,09001376;0,89013280
-493,08001376;0,89013280
-493,07001376;0,89013280
-493,06001376;0,93688480
-493,05001376;0,89013280
-493,04001376;0,89013280
-493,03001376;0,89013280
-493,02001376;0,89013280
-493,01001376;0,93688480
-493,00001376;0,93688480
-492,99001376;0,89013280
-492,98001376;0,89013280
-492,97001376;0,89013280
-492,96001376;0,89013280
-492,95001376;0,89013280
-492,94001376;0,89013280
-492,93001376;0,89013280
-492,92001376;0,89013280
-492,91001376;0,89013280
-492,90001376;0,89013280
-492,89001376;0,89013280
-492,88001376;0,89013280
-492,87001376;0,89013280
-492,86001376;0,89013280
-492,85001376;0,89013280
-492,84001376;0,89013280
-492,83001376;0,89013280
-492,82001376;0,89013280
-492,81001376;0,89013280
-492,80001376;0,93688480
-492,79001376;0,89013280
-492,78001376;0,89013280
-492,77001376;0,89013280
-492,76001376;0,89013280
-492,75001376;0,84322710
-492,74001376;0,84322710
-492,73001376;0,93688480
-492,72001376;0,89013280
-492,71001376;0,89013280
-492,70001376;0,89013280
-492,69001377;0,89013280
-492,68001377;0,89013280
-492,67001377;0,89013280
-492,66001377;0,89013280
-492,65001377;0,89013280
-492,64001377;0,89013280
-492,63001377;0,89013280
-492,62001377;0,89013280
-492,61001377;0,89013280
-492,60001377;0,84322710
-492,59001377;0,89013280
-492,58001377;0,89013280
