Zeit;Kanal A
(s);(V)

-1,67319992;1,407173
-1,67314992;1,407173
-1,67309992;1,407173
-1,67304992;1,407173
-1,67299992;1,407173
-1,67294992;1,407173
-1,67289992;1,407173
-1,67284992;1,454078
-1,67279992;1,407173
-1,67274992;1,454078
-1,67269992;1,407173
-1,67264992;1,407173
-1,67259992;1,407173
-1,67254992;1,407173
-1,67249992;1,407173
-1,67244992;1,407173
-1,67239992;1,407173
-1,67234992;1,454078
-1,67229992;1,407173
-1,67224992;1,407173
-1,67219992;1,407173
-1,67214992;1,407173
-1,67209992;1,454078
-1,67204992;1,407173
-1,67199992;1,407173
-1,67194992;1,407173
-1,67189992;1,407173
-1,67184992;1,407173
-1,67179992;1,407173
-1,67174992;1,407173
-1,67169992;1,407173
-1,67164992;1,407173
-1,67159992;1,454078
-1,67154992;1,407173
-1,67149992;1,454078
-1,67144992;1,407173
-1,67139992;1,407173
-1,67134992;1,407173
-1,67129992;1,407173
-1,67124992;1,407173
-1,67119992;1,407173
-1,67114992;1,454078
-1,67109992;1,407173
-1,67104992;1,407173
-1,67099992;1,407173
-1,67094992;1,407173
-1,67089992;1,454078
-1,67084992;1,407173
-1,67079992;1,360267
-1,67074992;1,407173
-1,67069992;1,407173
-1,67064992;1,407173
-1,67059992;1,407173
-1,67054992;1,407173
-1,67049992;1,407173
-1,67044992;1,407173
-1,67039992;1,407173
-1,67034992;1,407173
-1,67029992;1,407173
-1,67024992;1,407173
-1,67019992;1,407173
-1,67014992;1,407173
-1,67009992;1,407173
-1,67004992;1,407173
-1,66999992;1,407173
-1,66994992;1,407173
-1,66989992;1,407173
-1,66984992;1,407173
-1,66979992;1,454078
-1,66974992;1,407173
-1,66969992;1,407173
-1,66964992;1,407173
-1,66959992;1,454078
-1,66954992;1,407173
-1,66949992;1,407173
-1,66944992;1,454078
-1,66939992;1,407173
-1,66934992;1,407173
-1,66929992;1,407173
-1,66924992;1,407173
-1,66919992;1,407173
-1,66914992;1,407173
-1,66909992;1,407173
-1,66904992;1,407173
-1,66899992;1,454078
-1,66894992;1,360267
-1,66889992;1,407173
-1,66884992;1,407173
-1,66879992;1,407173
-1,66874992;1,407173
-1,66869992;1,407173
-1,66864992;1,407173
-1,66859992;1,454078
-1,66854992;1,407173
-1,66849992;1,407173
-1,66844992;1,454078
-1,66839992;1,407173
-1,66834992;1,407173
-1,66829992;1,454078
-1,66824992;1,407173
-1,66819992;1,454078
-1,66814992;1,407173
-1,66809992;1,407173
-1,66804992;1,407173
-1,66799992;1,407173
-1,66794992;1,360267
-1,66789992;1,407173
-1,66784992;1,407173
-1,66779992;1,407173
-1,66774992;1,407173
-1,66769992;1,407173
-1,66764992;1,407173
-1,66759992;1,407173
-1,66754992;1,407173
-1,66749992;1,407173
-1,66744992;1,454078
-1,66739992;1,407173
-1,66734992;1,360267
-1,66729992;1,407173
-1,66724992;1,407173
-1,66719992;1,407173
-1,66714992;1,407173
-1,66709992;1,407173
-1,66704992;1,454078
-1,66699992;1,407173
-1,66694992;1,407173
-1,66689992;1,407173
-1,66684992;1,407173
-1,66679992;1,407173
-1,66674992;1,407173
-1,66669992;1,407173
-1,66664992;1,407173
-1,66659992;1,407173
-1,66654992;1,407173
-1,66649992;1,407173
-1,66644992;1,407173
-1,66639992;1,407173
-1,66634992;1,407173
-1,66629992;1,407173
-1,66624992;1,407173
-1,66619992;1,454078
-1,66614992;1,407173
-1,66609992;1,407173
-1,66604992;1,407173
-1,66599992;1,407173
-1,66594992;1,407173
-1,66589992;1,407173
-1,66584992;1,407173
-1,66579992;1,407173
-1,66574992;1,407173
-1,66569992;1,407173
-1,66564992;1,454078
-1,66559992;1,407173
-1,66554992;1,454078
-1,66549992;1,407173
-1,66544992;1,407173
-1,66539992;1,407173
-1,66534992;1,407173
-1,66529992;1,407173
-1,66524992;1,454078
-1,66519992;1,407173
-1,66514992;1,407173
-1,66509992;1,407173
-1,66504992;1,407173
-1,66499992;1,407173
-1,66494992;1,407173
-1,66489992;1,407173
-1,66484992;1,407173
-1,66479992;1,407173
-1,66474992;1,407173
-1,66469992;1,407173
-1,66464992;1,407173
-1,66459992;1,407173
-1,66454992;1,407173
-1,66449992;1,454078
-1,66444992;1,407173
-1,66439992;1,407173
-1,66434992;1,407173
-1,66429992;1,407173
-1,66424992;1,407173
-1,66419992;1,360267
-1,66414992;1,407173
-1,66409992;1,407173
-1,66404992;1,407173
-1,66399992;1,407173
-1,66394992;1,407173
-1,66389992;1,407173
-1,66384992;1,407173
-1,66379992;1,407173
-1,66374992;1,407173
-1,66369992;1,360267
-1,66364992;1,407173
-1,66359992;1,454078
-1,66354992;1,407173
-1,66349992;1,407173
-1,66344992;1,407173
-1,66339992;1,407173
-1,66334992;1,407173
-1,66329992;1,407173
-1,66324992;1,407173
-1,66319992;1,407173
-1,66314992;1,407173
-1,66309992;1,407173
-1,66304992;1,407173
-1,66299992;1,407173
-1,66294992;1,407173
-1,66289992;1,407173
-1,66284992;1,454078
-1,66279992;1,407173
-1,66274992;1,407173
-1,66269992;1,407173
-1,66264992;1,407173
-1,66259992;1,407173
-1,66254992;1,407173
-1,66249992;1,454078
-1,66244992;1,407173
-1,66239992;1,407173
-1,66234992;1,407173
-1,66229992;1,407173
-1,66224992;1,407173
-1,66219992;1,407173
-1,66214992;1,407173
-1,66209992;1,407173
-1,66204992;1,407173
-1,66199992;1,407173
-1,66194992;1,407173
-1,66189992;1,407173
-1,66184992;1,407173
-1,66179992;1,454078
-1,66174992;1,407173
-1,66169992;1,407173
-1,66164992;1,407173
-1,66159992;1,407173
-1,66154992;1,407173
-1,66149992;1,407173
-1,66144992;1,407173
-1,66139992;1,454078
-1,66134992;1,454078
-1,66129992;1,407173
-1,66124992;1,407173
-1,66119992;1,407173
-1,66114992;1,407173
-1,66109992;1,407173
-1,66104992;1,407173
-1,66099992;1,407173
-1,66094992;1,407173
-1,66089992;1,407173
-1,66084992;1,407173
-1,66079992;1,407173
-1,66074992;1,407173
-1,66069992;1,407173
-1,66064992;1,454078
-1,66059992;1,407173
-1,66054992;1,407173
-1,66049992;1,454078
-1,66044992;1,407173
-1,66039992;1,407173
-1,66034992;1,407173
-1,66029992;1,407173
-1,66024992;1,407173
-1,66019992;1,407173
-1,66014992;1,407173
-1,66009992;1,407173
-1,66004992;1,407173
-1,65999992;1,407173
-1,65994992;1,407173
-1,65989992;1,407173
-1,65984992;1,407173
-1,65979992;1,407173
-1,65974992;1,407173
-1,65969992;1,407173
-1,65964992;1,407173
-1,65959992;1,454078
-1,65954992;1,407173
-1,65949992;1,407173
-1,65944992;1,454078
-1,65939992;1,407173
-1,65934992;1,407173
-1,65929992;1,407173
-1,65924992;1,407173
-1,65919992;1,407173
-1,65914992;1,407173
-1,65909992;1,407173
-1,65904992;1,407173
-1,65899992;1,407173
-1,65894992;1,407173
-1,65889992;1,407173
-1,65884992;1,407173
-1,65879992;1,407173
-1,65874992;1,407173
-1,65869992;1,407173
-1,65864992;1,454078
-1,65859992;1,407173
-1,65854992;1,407173
-1,65849992;1,407173
-1,65844992;1,407173
-1,65839992;1,407173
-1,65834992;1,407173
-1,65829992;1,407173
-1,65824992;1,407173
-1,65819992;1,407173
-1,65814992;1,407173
-1,65809992;1,407173
-1,65804992;1,407173
-1,65799992;1,407173
-1,65794992;1,407173
-1,65789992;1,407173
-1,65784992;1,407173
-1,65779992;1,407173
-1,65774992;1,407173
-1,65769992;1,407173
-1,65764992;1,407173
-1,65759992;1,454078
-1,65754992;1,407173
-1,65749992;1,407173
-1,65744992;1,407173
-1,65739992;1,407173
-1,65734992;1,407173
-1,65729992;1,407173
-1,65724992;1,407173
-1,65719992;1,407173
-1,65714992;1,407173
-1,65709992;1,407173
-1,65704992;1,407173
-1,65699992;1,407173
-1,65694992;1,407173
-1,65689992;1,407173
-1,65684992;1,407173
-1,65679992;1,407173
-1,65674992;1,407173
-1,65669992;1,407173
-1,65664992;1,407173
-1,65659992;1,407173
-1,65654992;1,407173
-1,65649992;1,407173
-1,65644992;1,360267
-1,65639992;1,407173
-1,65634992;1,407173
-1,65629992;1,407173
-1,65624992;1,407173
-1,65619992;1,360267
-1,65614992;1,407173
-1,65609992;1,407173
-1,65604992;1,407173
-1,65599992;1,454078
-1,65594992;1,407173
-1,65589992;1,407173
-1,65584992;1,407173
-1,65579992;1,407173
-1,65574992;1,407173
-1,65569992;1,454078
-1,65564992;1,407173
-1,65559992;1,407173
-1,65554992;1,407173
-1,65549992;1,407173
-1,65544992;1,407173
-1,65539992;1,454078
-1,65534992;1,407173
-1,65529992;1,407173
-1,65524992;1,407173
-1,65519992;1,407173
-1,65514992;1,407173
-1,65509992;1,407173
-1,65504992;1,407173
-1,65499992;1,454078
-1,65494992;1,407173
-1,65489992;1,407173
-1,65484992;1,407173
-1,65479992;1,407173
-1,65474992;1,407173
-1,65469992;1,407173
-1,65464992;1,407173
-1,65459992;1,407173
-1,65454992;1,407173
-1,65449992;1,407173
-1,65444992;1,407173
-1,65439992;1,407173
-1,65434992;1,407173
-1,65429992;1,407173
-1,65424992;1,407173
-1,65419992;1,407173
-1,65414992;1,407173
-1,65409992;1,407173
-1,65404992;1,454078
-1,65399992;1,407173
-1,65394992;1,407173
-1,65389992;1,407173
-1,65384992;1,407173
-1,65379992;1,407173
-1,65374992;1,407173
-1,65369992;1,407173
-1,65364992;1,454078
-1,65359992;1,407173
-1,65354992;1,407173
-1,65349992;1,407173
-1,65344992;1,407173
-1,65339992;1,407173
-1,65334992;1,407173
-1,65329992;1,407173
-1,65324992;1,407173
-1,65319992;1,407173
-1,65314992;1,407173
-1,65309992;1,407173
-1,65304992;1,407173
-1,65299992;1,407173
-1,65294992;1,407173
-1,65289992;1,407173
-1,65284992;1,407173
-1,65279992;1,407173
-1,65274992;1,407173
-1,65269992;1,454078
-1,65264992;1,454078
-1,65259992;1,454078
-1,65254992;1,407173
-1,65249992;1,407173
-1,65244992;1,407173
-1,65239992;1,407173
-1,65234992;1,407173
-1,65229992;1,407173
-1,65224992;1,407173
-1,65219992;1,407173
-1,65214992;1,407173
-1,65209992;1,407173
-1,65204992;1,407173
-1,65199992;1,407173
-1,65194992;1,407173
-1,65189992;1,407173
-1,65184992;1,407173
-1,65179992;1,407173
-1,65174992;1,407173
-1,65169992;1,454078
-1,65164992;1,454078
-1,65159992;1,407173
-1,65154992;1,407173
-1,65149992;1,407173
-1,65144992;1,407173
-1,65139992;1,407173
-1,65134992;1,407173
-1,65129992;1,407173
-1,65124992;1,407173
-1,65119992;1,407173
-1,65114992;1,407173
-1,65109992;1,407173
-1,65104992;1,360267
-1,65099992;1,407173
-1,65094992;1,407173
-1,65089992;1,407173
-1,65084992;1,407173
-1,65079992;1,454078
-1,65074992;1,407173
-1,65069992;1,454078
-1,65064992;1,407173
-1,65059992;1,407173
-1,65054992;1,454078
-1,65049992;1,407173
-1,65044992;1,407173
-1,65039992;1,407173
-1,65034992;1,454078
-1,65029992;1,407173
-1,65024992;1,407173
-1,65019992;1,407173
-1,65014992;1,407173
-1,65009992;1,407173
-1,65004992;1,407173
-1,64999992;1,407173
-1,64994992;1,407173
-1,64989992;1,407173
-1,64984992;1,407173
-1,64979992;1,407173
-1,64974992;1,407173
-1,64969992;1,454078
-1,64964992;1,407173
-1,64959992;1,407173
-1,64954992;1,407173
-1,64949992;1,454078
-1,64944992;1,407173
-1,64939992;1,407173
-1,64934992;1,407173
-1,64929992;1,407173
-1,64924992;1,407173
-1,64919992;1,407173
-1,64914992;1,454078
-1,64909992;1,407173
-1,64904992;1,407173
-1,64899992;1,360267
-1,64894992;1,407173
-1,64889992;1,407173
-1,64884992;1,407173
-1,64879992;1,407173
-1,64874992;1,454078
-1,64869992;1,407173
-1,64864992;1,407173
-1,64859992;1,407173
-1,64854992;1,407173
-1,64849992;1,407173
-1,64844992;1,407173
-1,64839992;1,407173
-1,64834992;1,407173
-1,64829992;1,407173
-1,64824992;1,407173
-1,64819992;1,454078
-1,64814992;1,407173
-1,64809992;1,407173
-1,64804992;1,407173
-1,64799992;1,407173
-1,64794992;1,407173
-1,64789992;1,407173
-1,64784992;1,407173
-1,64779992;1,454078
-1,64774992;1,407173
-1,64769992;1,407173
-1,64764992;1,407173
-1,64759992;1,407173
-1,64754992;1,407173
-1,64749992;1,407173
-1,64744992;1,407173
-1,64739992;1,407173
-1,64734992;1,407173
-1,64729992;1,407173
-1,64724992;1,454078
-1,64719992;1,407173
-1,64714992;1,407173
-1,64709992;1,407173
-1,64704992;1,407173
-1,64699992;1,407173
-1,64694992;1,407173
-1,64689992;1,407173
-1,64684992;1,407173
-1,64679992;1,407173
-1,64674992;1,454078
-1,64669992;1,407173
-1,64664992;1,454078
-1,64659992;1,407173
-1,64654992;1,407173
-1,64649992;1,407173
-1,64644992;1,407173
-1,64639992;1,407173
-1,64634992;1,407173
-1,64629992;1,407173
-1,64624992;1,407173
-1,64619992;1,407173
-1,64614992;1,407173
-1,64609992;1,407173
-1,64604992;1,407173
-1,64599992;1,407173
-1,64594992;1,407173
-1,64589992;1,407173
-1,64584992;1,407173
-1,64579992;1,407173
-1,64574992;1,454078
-1,64569992;1,407173
-1,64564992;1,407173
-1,64559992;1,407173
-1,64554992;1,407173
-1,64549992;1,407173
-1,64544992;1,407173
-1,64539992;1,407173
-1,64534992;1,407173
-1,64529992;1,407173
-1,64524992;1,407173
-1,64519992;1,407173
-1,64514992;1,407173
-1,64509992;1,407173
-1,64504992;1,407173
-1,64499992;1,407173
-1,64494992;1,407173
-1,64489992;1,407173
-1,64484992;1,407173
-1,64479992;1,454078
-1,64474992;1,454078
-1,64469992;1,407173
-1,64464992;1,407173
-1,64459992;1,407173
-1,64454992;1,407173
-1,64449992;1,407173
-1,64444992;1,407173
-1,64439992;1,407173
-1,64434992;1,407173
-1,64429992;1,407173
-1,64424992;1,407173
-1,64419992;1,407173
-1,64414992;1,407173
-1,64409992;1,407173
-1,64404992;1,407173
-1,64399992;1,407173
-1,64394992;1,454078
-1,64389992;1,454078
-1,64384992;1,407173
-1,64379992;1,407173
-1,64374992;1,407173
-1,64369992;1,454078
-1,64364992;1,407173
-1,64359992;1,407173
-1,64354992;1,407173
-1,64349992;1,454078
-1,64344992;1,454078
-1,64339992;1,407173
-1,64334992;1,407173
-1,64329992;1,407173
-1,64324992;1,407173
-1,64319992;1,407173
-1,64314992;1,407173
-1,64309992;1,407173
-1,64304992;1,407173
-1,64299992;1,407173
-1,64294992;1,407173
-1,64289992;1,407173
-1,64284992;1,407173
-1,64279992;1,407173
-1,64274992;1,407173
-1,64269992;1,407173
-1,64264992;1,454078
-1,64259992;1,407173
-1,64254992;1,407173
-1,64249992;1,407173
-1,64244992;1,407173
-1,64239992;1,454078
-1,64234992;1,407173
-1,64229992;1,407173
-1,64224992;1,407173
-1,64219992;1,407173
-1,64214992;1,407173
-1,64209992;1,407173
-1,64204992;1,407173
-1,64199992;1,454078
-1,64194992;1,407173
-1,64189992;1,407173
-1,64184992;1,407173
-1,64179992;1,407173
-1,64174992;1,407173
-1,64169992;1,407173
-1,64164992;1,407173
-1,64159992;1,407173
-1,64154992;1,407173
-1,64149992;1,407173
-1,64144992;1,454078
-1,64139992;1,407173
-1,64134992;1,407173
-1,64129992;1,407173
-1,64124992;1,407173
-1,64119992;1,407173
-1,64114992;1,407173
-1,64109992;1,407173
-1,64104992;1,407173
-1,64099992;1,407173
-1,64094992;1,454078
-1,64089992;1,407173
-1,64084992;1,407173
-1,64079992;1,407173
-1,64074992;1,407173
-1,64069992;1,407173
-1,64064992;1,407173
-1,64059992;1,454078
-1,64054992;1,407173
-1,64049992;1,407173
-1,64044992;1,407173
-1,64039992;1,407173
-1,64034992;1,407173
-1,64029992;1,407173
-1,64024992;1,454078
-1,64019992;1,407173
-1,64014992;1,407173
-1,64009992;1,407173
-1,64004992;1,407173
-1,63999992;1,407173
-1,63994992;1,407173
-1,63989992;1,407173
-1,63984992;1,407173
-1,63979992;1,454078
-1,63974992;1,407173
-1,63969992;1,407173
-1,63964992;1,313361
-1,63959992;1,407173
-1,63954992;1,407173
-1,63949992;1,407173
-1,63944992;1,407173
-1,63939992;1,407173
-1,63934992;1,407173
-1,63929992;1,407173
-1,63924992;1,407173
-1,63919992;1,407173
-1,63914992;1,407173
-1,63909992;1,407173
-1,63904992;1,407173
-1,63899992;1,407173
-1,63894992;1,407173
-1,63889992;1,407173
-1,63884992;1,407173
-1,63879992;1,407173
-1,63874992;1,407173
-1,63869992;1,454078
-1,63864992;1,407173
-1,63859992;1,407173
-1,63854992;1,407173
-1,63849992;1,407173
-1,63844992;1,407173
-1,63839992;1,407173
-1,63834992;1,407173
-1,63829992;1,454078
-1,63824992;1,407173
-1,63819992;1,407173
-1,63814992;1,407173
-1,63809992;1,454078
-1,63804992;1,407173
-1,63799992;1,407173
-1,63794992;1,407173
-1,63789992;1,407173
-1,63784992;1,407173
-1,63779992;1,407173
-1,63774992;1,407173
-1,63769992;1,407173
-1,63764992;1,454078
-1,63759992;1,407173
-1,63754992;1,407173
-1,63749992;1,407173
-1,63744992;1,407173
-1,63739992;1,454078
-1,63734992;1,407173
-1,63729992;1,407173
-1,63724992;1,407173
-1,63719992;1,407173
-1,63714992;1,407173
-1,63709992;1,454078
-1,63704992;1,407173
-1,63699992;1,407173
-1,63694992;1,407173
-1,63689992;1,454078
-1,63684992;1,407173
-1,63679992;1,407173
-1,63674992;1,407173
-1,63669992;1,407173
-1,63664992;1,407173
-1,63659992;1,407173
-1,63654992;1,407173
-1,63649992;1,407173
-1,63644992;1,407173
-1,63639992;1,407173
-1,63634992;1,407173
-1,63629992;1,407173
-1,63624992;1,407173
-1,63619992;1,407173
-1,63614992;1,407173
-1,63609992;1,407173
-1,63604992;1,454078
-1,63599992;1,407173
-1,63594992;1,407173
-1,63589992;1,454078
-1,63584992;1,407173
-1,63579992;1,407173
-1,63574992;1,407173
-1,63569992;1,407173
-1,63564992;1,407173
-1,63559992;1,407173
-1,63554992;1,407173
-1,63549992;1,407173
-1,63544992;1,454078
-1,63539992;1,407173
-1,63534992;1,407173
-1,63529992;1,407173
-1,63524992;1,407173
-1,63519992;1,454078
-1,63514992;1,407173
-1,63509992;1,407173
-1,63504992;1,407173
-1,63499992;1,407173
-1,63494992;1,407173
-1,63489992;1,407173
-1,63484992;1,407173
-1,63479992;1,407173
-1,63474992;1,454078
-1,63469992;1,360267
-1,63464992;1,407173
-1,63459992;1,407173
-1,63454992;1,407173
-1,63449992;1,407173
-1,63444992;1,407173
-1,63439992;1,407173
-1,63434992;1,407173
-1,63429992;1,360267
-1,63424992;1,407173
-1,63419992;1,407173
-1,63414992;1,407173
-1,63409992;1,407173
-1,63404992;1,407173
-1,63399992;1,407173
-1,63394992;1,407173
-1,63389992;1,407173
-1,63384992;1,407173
-1,63379992;1,454078
-1,63374992;1,454078
-1,63369992;1,407173
-1,63364992;1,407173
-1,63359992;1,407173
-1,63354992;1,407173
-1,63349992;1,407173
-1,63344992;1,407173
-1,63339992;1,407173
-1,63334992;1,407173
-1,63329992;1,407173
-1,63324992;1,407173
-1,63319992;1,407173
-1,63314992;1,407173
-1,63309992;1,407173
-1,63304992;1,407173
-1,63299992;1,407173
-1,63294992;1,407173
-1,63289992;1,407173
-1,63284992;1,407173
-1,63279992;1,454078
-1,63274992;1,454078
-1,63269992;1,407173
-1,63264992;1,407173
-1,63259992;1,407173
-1,63254992;1,407173
-1,63249992;1,407173
-1,63244992;1,407173
-1,63239992;1,407173
-1,63234992;1,407173
-1,63229992;1,407173
-1,63224992;1,407173
-1,63219992;1,407173
-1,63214992;1,407173
-1,63209992;1,407173
-1,63204992;1,407173
-1,63199992;1,407173
-1,63194992;1,407173
-1,63189992;1,407173
-1,63184992;1,407173
-1,63179992;1,407173
-1,63174992;1,407173
-1,63169992;1,407173
-1,63164992;1,407173
-1,63159992;1,407173
-1,63154992;1,407173
-1,63149992;1,407173
-1,63144992;1,407173
-1,63139992;1,407173
-1,63134992;1,407173
-1,63129992;1,407173
-1,63124992;1,407173
-1,63119992;1,407173
-1,63114992;1,454078
-1,63109992;1,454078
-1,63104992;1,407173
-1,63099992;1,407173
-1,63094992;1,407173
-1,63089992;1,407173
-1,63084992;1,407173
-1,63079992;1,407173
-1,63074992;1,407173
-1,63069992;1,407173
-1,63064992;1,407173
-1,63059992;1,407173
-1,63054992;1,407173
-1,63049992;1,407173
-1,63044992;1,407173
-1,63039992;1,407173
-1,63034992;1,407173
-1,63029992;1,407173
-1,63024992;1,407173
-1,63019992;1,407173
-1,63014992;1,407173
-1,63009992;1,407173
-1,63004992;1,407173
-1,62999992;1,407173
-1,62994992;1,407173
-1,62989992;1,407173
-1,62984992;1,407173
-1,62979992;1,407173
-1,62974992;1,407173
-1,62969992;1,407173
-1,62964992;1,360267
-1,62959992;1,407173
-1,62954992;1,407173
-1,62949992;1,407173
-1,62944992;1,407173
-1,62939992;1,407173
-1,62934992;1,407173
-1,62929992;1,360267
-1,62924992;1,407173
-1,62919992;1,407173
-1,62914992;1,407173
-1,62909992;1,407173
-1,62904992;1,407173
-1,62899992;1,407173
-1,62894992;1,407173
-1,62889992;1,407173
-1,62884992;1,407173
-1,62879992;1,407173
-1,62874992;1,407173
-1,62869992;1,407173
-1,62864992;1,407173
-1,62859992;1,407173
-1,62854992;1,407173
-1,62849992;1,407173
-1,62844992;1,407173
-1,62839992;1,407173
-1,62834992;1,407173
-1,62829992;1,407173
-1,62824992;1,407173
-1,62819992;1,407173
-1,62814992;1,407173
-1,62809992;1,407173
-1,62804992;1,407173
-1,62799992;1,407173
-1,62794992;1,407173
-1,62789992;1,407173
-1,62784992;1,454078
-1,62779992;1,454078
-1,62774992;1,407173
-1,62769992;1,407173
-1,62764992;1,407173
-1,62759992;1,407173
-1,62754992;1,407173
-1,62749992;1,407173
-1,62744992;1,407173
-1,62739992;1,407173
-1,62734992;1,407173
-1,62729992;1,407173
-1,62724992;1,407173
-1,62719992;1,407173
-1,62714992;1,407173
-1,62709992;1,407173
-1,62704992;1,454078
-1,62699992;1,407173
-1,62694992;1,407173
-1,62689992;1,407173
-1,62684992;1,407173
-1,62679992;1,407173
-1,62674992;1,407173
-1,62669992;1,407173
-1,62664992;1,407173
-1,62659992;1,407173
-1,62654992;1,407173
-1,62649992;1,407173
-1,62644992;1,407173
-1,62639992;1,407173
-1,62634992;1,407173
-1,62629992;1,407173
-1,62624992;1,407173
-1,62619992;1,407173
-1,62614992;1,407173
-1,62609992;1,407173
-1,62604992;1,407173
-1,62599992;1,454078
-1,62594992;1,407173
-1,62589992;1,454078
-1,62584992;1,407173
-1,62579992;1,407173
-1,62574992;1,407173
-1,62569992;1,407173
-1,62564992;1,407173
-1,62559992;1,407173
-1,62554992;1,407173
-1,62549992;1,407173
-1,62544992;1,407173
-1,62539992;1,407173
-1,62534992;1,360267
-1,62529992;1,407173
-1,62524992;1,407173
-1,62519992;1,407173
-1,62514992;1,407173
-1,62509992;1,407173
-1,62504992;1,407173
-1,62499992;1,454078
-1,62494992;1,407173
-1,62489992;1,407173
-1,62484992;1,407173
-1,62479992;1,407173
-1,62474992;1,407173
-1,62469992;1,407173
-1,62464992;1,407173
-1,62459992;1,407173
-1,62454992;1,407173
-1,62449992;1,407173
-1,62444992;1,407173
-1,62439992;1,407173
-1,62434992;1,407173
-1,62429992;1,407173
-1,62424992;1,407173
-1,62419992;1,407173
-1,62414992;1,407173
-1,62409992;1,407173
-1,62404992;1,454078
-1,62399992;1,407173
-1,62394992;1,407173
-1,62389992;1,407173
-1,62384992;1,454078
-1,62379992;1,407173
-1,62374992;1,407173
-1,62369992;1,407173
-1,62364992;1,407173
-1,62359992;1,407173
-1,62354992;1,407173
-1,62349992;1,407173
-1,62344992;1,407173
-1,62339992;1,407173
-1,62334992;1,407173
-1,62329992;1,407173
-1,62324992;1,407173
-1,62319992;1,407173
-1,62314992;1,407173
-1,62309992;1,407173
-1,62304992;1,407173
-1,62299992;1,407173
-1,62294992;1,454078
-1,62289992;1,407173
-1,62284992;1,407173
-1,62279992;1,407173
-1,62274992;1,407173
-1,62269992;1,407173
-1,62264992;1,407173
-1,62259992;1,407173
-1,62254992;1,407173
-1,62249992;1,407173
-1,62244992;1,407173
-1,62239992;1,407173
-1,62234992;1,407173
-1,62229992;1,407173
-1,62224992;1,407173
-1,62219992;1,407173
-1,62214992;1,407173
-1,62209992;1,407173
-1,62204992;1,407173
-1,62199992;1,454078
-1,62194992;1,407173
-1,62189992;1,454078
-1,62184992;1,407173
-1,62179992;1,407173
-1,62174992;1,407173
-1,62169992;1,454078
-1,62164992;1,407173
-1,62159992;1,407173
-1,62154992;1,407173
-1,62149992;1,407173
-1,62144992;1,407173
-1,62139992;1,407173
-1,62134992;1,407173
-1,62129992;1,407173
-1,62124992;1,407173
-1,62119992;1,407173
-1,62114992;1,407173
-1,62109992;1,407173
-1,62104992;1,407173
-1,62099992;1,407173
-1,62094992;1,407173
-1,62089992;1,407173
-1,62084992;1,407173
-1,62079992;1,407173
-1,62074992;1,407173
-1,62069992;1,407173
-1,62064992;1,407173
-1,62059992;1,407173
-1,62054992;1,407173
-1,62049992;1,407173
-1,62044992;1,407173
-1,62039992;1,407173
-1,62034992;1,407173
-1,62029992;1,407173
-1,62024992;1,407173
-1,62019992;1,407173
-1,62014992;1,407173
-1,62009992;1,407173
-1,62004992;1,407173
-1,61999992;1,407173
-1,61994992;1,454078
-1,61989992;1,407173
-1,61984992;1,407173
-1,61979992;1,407173
-1,61974992;1,407173
-1,61969992;1,454078
-1,61964992;1,407173
-1,61959992;1,407173
-1,61954992;1,407173
-1,61949992;1,407173
-1,61944992;1,407173
-1,61939992;1,407173
-1,61934992;1,407173
-1,61929992;1,407173
-1,61924992;1,407173
-1,61919992;1,407173
-1,61914992;1,407173
-1,61909992;1,407173
-1,61904992;1,407173
-1,61899992;1,454078
-1,61894992;1,407173
-1,61889992;1,360267
-1,61884992;1,407173
-1,61879992;1,360267
-1,61874992;1,407173
-1,61869992;1,407173
-1,61864992;1,407173
-1,61859992;1,407173
-1,61854992;1,407173
-1,61849992;1,407173
-1,61844992;1,407173
-1,61839992;1,407173
-1,61834992;1,360267
-1,61829992;1,407173
-1,61824992;1,407173
-1,61819992;1,407173
-1,61814992;1,407173
-1,61809992;1,407173
-1,61804992;1,407173
-1,61799992;1,407173
-1,61794992;1,407173
-1,61789992;1,454078
-1,61784992;1,407173
-1,61779992;1,407173
-1,61774992;1,407173
-1,61769992;1,407173
-1,61764992;1,407173
-1,61759992;1,407173
-1,61754992;1,407173
-1,61749992;1,407173
-1,61744992;1,407173
-1,61739992;1,407173
-1,61734992;1,407173
-1,61729992;1,407173
-1,61724992;1,407173
-1,61719992;1,407173
-1,61714992;1,407173
-1,61709992;1,454078
-1,61704992;1,407173
-1,61699992;1,407173
-1,61694992;1,407173
-1,61689992;1,407173
-1,61684992;1,407173
-1,61679992;1,407173
-1,61674992;1,407173
-1,61669992;1,407173
-1,61664992;1,407173
-1,61659992;1,407173
-1,61654992;1,407173
-1,61649992;1,407173
-1,61644992;1,454078
-1,61639992;1,407173
-1,61634992;1,407173
-1,61629992;1,407173
-1,61624992;1,407173
-1,61619992;1,407173
-1,61614992;1,407173
-1,61609992;1,407173
-1,61604992;1,407173
-1,61599992;1,407173
-1,61594992;1,407173
-1,61589992;1,407173
-1,61584992;1,407173
-1,61579992;1,360267
-1,61574992;1,407173
-1,61569992;1,407173
-1,61564992;1,407173
-1,61559992;1,360267
-1,61554992;1,407173
-1,61549992;1,407173
-1,61544992;1,407173
-1,61539992;1,407173
-1,61534992;1,407173
-1,61529992;1,407173
-1,61524992;1,407173
-1,61519992;1,407173
-1,61514992;1,407173
-1,61509992;1,454078
-1,61504992;1,407173
-1,61499992;1,407173
